id,name,sector,country,founded_year,is_validated,description,website,capitalization,capitalization_millions,headquarter_city,main_investors,funds_raised
1592,AutoNavi,Transport & Mobility,China,2002.0,0,AutoNavi is a Chinese mapping and location services company acquired by Alibaba.,https://www.amap.com,0,0.0,,NA,
1581,AutoStore,Cross Industry,Norway,1996.0,0,AutoStore develops automated storage and retrieval systems for warehouses.,https://www.autostoresystem.com,0,0.0,Nedre Vats,NA,
388,Automotive Artificial Intelligence AAI GmbH,"Cross Industry, ICT, R&D",Germany,,0,"Developer of a virtual 3D platform designed to replicate a realistic city environment for testing automotive driving software. The company's platform is the only way to drive long kilometers within months virtually, compared to conventional testing methodologies, and can generate traffic scenarios dynamically based on real high-definition maps using artificial intelligence traffic, enabling users to get a real-world simulation for autonomous driving to test with.",https://www.automotive-ai.com/,0,0.0,,,
387,Automotive ai,"ICT, Transport & Mobility, R&D",Germany,,0,Automotive Artificial Intelligence (AAI) GmbH is a software company located in Berlin that develops tools and services for the virtual testing of automated driving solutions. With our products and services we follow the vision to create a replica of the world by introducing a high degree of realism based on state of the art technology.,https://automotive-ai.com/,0,0.0,,,
389,Autonomo,"ICT, Retail & E-commerce, Sales",Germany,,0,Building autonomous stores using computer vision to create the the most convenient and customer centric for shoppers,https://www.autonomo.tech/,0,0.0,,,
391,Autoscriber,"ICT, Health & Social Care",Netherlands,,0,"Autoscriber develops AI-powered speech recognition and natural language processing technologies to extract structured data from conversations between physicians and patients. In the context of the healthcare sector, the company aims to solve the most interesting AI challenge of our time: Understanding human conversations.",https://www.autoscriber.com,0,0.0,,,
209,Avant Technologies Inc.,ICT,United States,,0,,,"21,01",21.01,,,
392,Avayl,"ICT, Health & Social Care, R&D",Germany,,0,"AI-powered native medical information service supporting inquiries, literature research, and response drafting",https://avayl.tech/,0,0.0,,,
393,Avelios Medical,"ICT, Operations, R&D",Germany,,0,"Modular hospital-information system that digitises clinical workflows, structures data and powers AI-driven admin & research.",https://avelios.com/,0,0.0,,,
396,Avular,Cross Industry,Netherlands,,0,"Contributing to a brighter* future by accelerating the creation of mobile robots. *Creating a more sustainable world for generations to come. Positively impact people’s lives (e.g., health & wellbeing, access to basic needs, equality, safety and self actualization. Inspire people, by taking away boring work, bringing marvel, fun and excitement.)",https://avular.com/,0,0.0,,,
45,Axelera AI,"Hardware, ICT, Manufacturing",Netherlands,2021.0,0,"We are an AI semiconductor startup that is designing the world’s most efficient and advanced solutions for AI at the edge, which include hardware and software. Headquartered in the AI Innovation Center of the High Tech Campus in Eindhoven, Axelera AI also has R&D offices in Leuven (BE) and Zurich (CH).",https://www.axelera.ai,0,0.0,,,
399,Aybee,"Cross Industry, ICT, Retail & E-commerce",Germany,,0,"Provides AI-powered marketplace intelligence, enabling brands to test and optimize products in simulated Amazon environments for real consumer insights.",https://www.aybee.ai/,0,0.0,,,
400,Aziobot BV,"ICT, Manufacturing",Netherlands,,0,We make autonomous floor cleaning robots for commercial/industrial floors.,https://aziobot.com,0,0.0,,,
1814,BDC Capital,,,,0,,,0,0.0,,,
1788,BMW (autonomous driving stack,,,,0,,,0,0.0,,,
451,BOX ID Systems,"ICT, Transport & Mobility, Operations",Germany,,0,Supply Chain Logistics SaaS IIoT FreightTech experts developing highly scalable Digital Twin Process Mining & Prescriptive Analytics System.,https://box-id.com/,0,0.0,,,
459,BRYO,Sales,Germany,,0,Bryo automates quote and order management from incoming emails.,https://bryo.ai/,0,0.0,,,
231,Babylon,ICT,United States,,0,"Babylon est une entreprise town in Long Island, New York, United States.",http://www.townofbabylon.com/,979,979.0,,,
95,Baichuan,,China,,0,,http://www.baichuan-ai.com/,0,0.0,Beijing,,
1733,Baillie Gifford & Co.,,,,0,,,0,0.0,,,
403,Baitech Data,"ICT, Manufacturing, Transport & Mobility",Germany,,0,"We develop software and carry out projects to optimize, digitize and make your company's processes for logistics, production, disposal, etc. more efficient.",https://baitechdata.de/,0,0.0,,,
404,Banxware,Operations,Germany,,0,"Banxware technology enables platforms to offer embedded financing products to their merchants, convenient and easy to integrate. Banxware provides the full financing supply chain, including funds and end-to-end loan management",https://banxware.com/,1,1.0,Berlin,,1
407,Baobab,"ICT, Financial Services",Germany,,0,Baobab sells SMB cyber insurance policies as an MGA (managing general agent). Policies are linked to a pre-underwriting automated cyber risk assessment and a post-underwriting prevention scheme,https://www.baobab.io/,0,0.0,,,
408,Bareways,"ICT, Transport & Mobility",Germany,,0,"Bareway provides AI-enabled middle software solutions for rural mobility. It offers solutions like optimized routing, real-time information about passability and road conditions. This information can be used to plan routes based on real-time data, navigate, and enable driving assistance.",https://bareways.com/,0,0.0,,,
409,Basebox GmbH,"Cross Industry, ICT, R&D",Germany,,0,"Developer of a secure data management system designed for controlled AI deployment. The company's platform offers a secure infrastructure with central control, seamless integration, compliance, and security, enabling businesses to help ensure that innovations in heavily regulated areas can be developed faster and cost-effectively.",https://basebox.ai/,0,0.0,,,
125,Baseten,ICT,United States,2019.0,0,,,585,585.0,,,
410,Batonics AB,"Cross Industry, ICT",Sweden,,0,Universal AI investment analyst for automated scouting,https://batonics.com/,0,0.0,,,
412,Bazaro,Cross Industry,Sweden,,0,autonomous invoice management softwear,https://bazaro.io/,0,0.0,,,
413,Beagle Systems,"Transport & Mobility, Operations",Germany,,0,Beagle Systems is a “Drone-As-A-Service” provider that sells aerial data and analysis' thereof to commercial customers. The company operates self-developed long-range inspection drones and its own charging station network for pipeline / powerline operators and similar customers,https://www.beaglesystems.com/,0,0.0,,,
414,Beams,"Cross Industry, ICT",Germany,,0,Beams is a cutting-edge insights and artificial intelligence company empowering researchers and analysts with software-based capabilities,https://beams.fm/,0,0.0,,,
415,Bearcover,Operations,Germany,,0,Supports nursing home staff at night with routine checks and supervision duties.,https://bearcover.de/,0,0.0,,,
417,BeeScanning Global AB,"ICT, R&D",Sweden,,0,Diagnose health issues on live bees with AI,https://beescanning.com,0,0.0,,,
416,Beebop,"ICT, Energy & Utilities, Operations",Germany,,0,high fidelity and performant Virtual Power Plants from any set of decentralized grid resources through AI-driven orchestration,https://beebop.ai/,0,0.0,,,
251,BenevolentAI,ICT,United Kingdom,,0,BenevolentAI is a UK-based artificial intelligence company.,https://benevolent.ai/,454,454.0,London,,
1630,Berkshire Hathaway,,,,0,,,0,0.0,,,
418,Bevel,"Cross Industry, ICT, R&D",Germany,,0,AI tool for developer teams to analyze and trace business logic in legacy codebases,https://bevel.software/,0,0.0,,,
419,Beyond Emotion GmbH,ICT,Germany,,0,"Beyond Emotion provides customized emotion recognition based on Artificial Intelligence. Beyond Emotion recognizes facial expressions and mental states such as confusion, pain, fatigue, relaxation, etc. through image sensors (Unsupervised Learning, Federated Learning). The data is anonymized through Edge Computing.",https://beyond-emotion.de/,0,0.0,,,
420,Beyond Presence,"Cross Industry, ICT",Germany,,0,AI avatars for digital brand,https://www.beyondpresence.ai/,0,0.0,,,
427,BiTi Innovations,"ICT, R&D, IT & Security",Sweden,,0,Research spin-off developing intelligent planning systems,https://biti.se,0,0.0,,,
182,BigBear.ai,ICT,United States,,0,,https://bigbear.ai/,1 400,1400.0,Maryland,,
1602,Bilibili,Media & Entertainment,China,2009.0,0,Bilibili is a Chinese online entertainment platform with Alibaba-backed investment links.,https://www.bilibili.com,0,0.0,,NA,
422,Bimetrics,"Cross Industry, ICT",Germany,,0,AI-supported financial management platform for founders & entrepreneurs. We automate accounting and facilitate the analysis of company finances through the use of artificial intelligence. Founders and entrepreneurs can prepare their monthly financial statements more efficiently and gain a better overview of their financial situation at the same time.,https://bimetrics.de/,0,0.0,,,
423,Binary Brains AB,ICT,Sweden,,0,"Binary Brains uses the power of AI to predict your best next step and help you make faster, more informed business decisions. Be sure when others guess and know when others don’t.",https://binarybrains.com/en/,0,0.0,,,
1617,Bing,,,,0,,,0,0.0,,,
424,Biotx.Ai,ICT,Germany,,0,Biotx.ai delivers next-generation biomarkers as a basis for decision support in precision medicine.,https://www.biotx.ai/,0,0.0,,,
425,Birds.ai,"ICT, Manufacturing, Operations",Netherlands,,0,"At Birds.ai, we strive for a planet where data is utilised to make sustainable decisions. We bring insights to asset managers to reach their asset yields, by converting images into meaningful figures and numbers using AI. Asset managers use the Birds.ai service for many use cases such as finding broken solar panels, monitoring the quality of steel, and counting inventory. This enables asset managers to reduce revenue loss due to errors and degradation.",https://birds.ai/,0,0.0,,,
426,Birdsview,"ICT, Retail & E-commerce, Sales",Germany,,0,"As a store operator, we offer you a virtual AI assistant that understands your entire store and automatically sends personalized messages to your customers with the aim of not only generating more sales, but also ensuring that your customers buy from you again and again",https://www.birdsview.com/,0,0.0,,,
